223029,11,

7th
MATH,82,85,80,81,82,82,
ENG,79,78,82,78,81,82,
SCI,70,72,72,69,70,67,
SOC,76,77,77,74,73,76,
PE,96,93,92,96,93,92,
ART,81,79,82,83,80,82,

8th
MATH,83,84,81,82,82,79,
ENG,83,84,84,81,86,83,
SCI,65,69,69,67,65,67,
SOC,77,74,75,75,73,75,
PE,97,94,95,97,92,93,
ART,81,85,83,83,81,80,

9th
MATH,80,81,79,80,82,82,
ENG,80,82,81,78,81,79,
SCI,63,65,66,65,64,63,
SOC,75,80,75,79,77,79,
PE,93,97,95,96,96,92,
ART,87,83,87,85,82,85,

10th
MATH,79,83,80,79,81,80,
ENG,81,81,80,77,79,76,
SCI,62,62,60,61,62,62,
SOC,74,72,73,75,76,71,
PE,91,95,92,92,92,96,
ART,83,86,87,83,84,85,
