234950,11,

7th
MATH,94,95,97,96,97,94,
ENG,73,76,78,73,73,78,
SCI,85,87,87,86,84,87,
SOC,96,98,95,97,98,95,
PE,93,93,94,94,93,97,
ART,93,93,90,92,93,88,

8th
MATH,91,92,91,93,95,91,
ENG,76,76,78,76,79,79,
SCI,83,82,85,82,87,82,
SOC,98,94,97,94,99,97,
PE,96,96,92,93,96,96,
ART,88,88,87,90,90,92,

9th
MATH,88,91,88,90,92,89,
ENG,75,77,74,77,75,73,
SCI,86,86,87,87,89,86,
SOC,97,97,98,99,97,98,
PE,93,95,96,94,92,94,
ART,92,91,89,87,88,92,

10th
MATH,90,91,91,91,92,95,
ENG,75,70,71,70,74,73,
SCI,88,87,88,87,89,89,
SOC,99,96,96,98,94,97,
PE,91,92,91,92,92,95,
ART,89,90,87,92,89,88,
