570906,11,

7th
MATH,84,89,89,85,85,85,
ENG,86,86,89,89,89,85,
SCI,78,78,83,78,78,80,
SOC,100,98,98,100,98,100,
PE,99,100,97,97,99,97,
ART,95,99,96,97,94,97,

8th
MATH,88,88,89,89,85,88,
ENG,85,84,85,89,87,84,
SCI,83,82,83,80,78,81,
SOC,100,100,100,99,99,100,
PE,99,97,100,100,96,99,
ART,98,98,95,98,99,95,

9th
MATH,86,84,85,84,84,87,
ENG,89,87,90,91,91,89,
SCI,78,79,80,81,82,79,
SOC,97,99,97,98,100,97,
PE,100,99,100,97,99,100,
ART,100,95,95,97,98,95,

10th
MATH,86,89,85,86,88,89,
ENG,86,88,86,88,85,87,
SCI,78,82,79,81,83,81,
SOC,100,100,100,100,100,100,
PE,100,100,98,100,100,98,
ART,100,96,96,99,99,100,
