502009,12,

7th
MATH,94,93,92,92,93,92,
ENG,79,82,79,81,81,83,
SCI,69,73,70,74,74,72,
SOC,88,86,88,89,90,91,
PE,96,98,98,93,95,96,
ART,99,97,98,98,97,96,

8th
MATH,92,91,95,94,90,92,
ENG,80,77,78,79,79,76,
SCI,73,71,69,72,71,72,
SOC,90,85,88,89,85,90,
PE,93,92,92,92,97,96,
ART,97,100,100,99,97,97,

9th
MATH,91,93,91,92,91,91,
ENG,78,78,78,76,75,77,
SCI,69,69,68,71,71,70,
SOC,84,88,88,86,84,88,
PE,92,94,93,94,95,95,
ART,99,100,96,100,100,100,

10th
MATH,91,93,89,89,89,89,
ENG,77,74,75,79,77,75,
SCI,68,72,71,67,67,69,
SOC,90,90,86,90,90,86,
PE,95,94,92,94,91,92,
ART,96,98,97,100,98,98,

11th
MATH,93,93,92,88,91,91,
ENG,72,73,74,73,72,73,
SCI,70,69,68,70,68,71,
SOC,85,84,85,84,86,89,
PE,93,90,90,91,93,95,
ART,100,99,100,99,100,100,
