682983,12,

7th
MATH,85,88,86,88,86,86,
ENG,89,90,89,88,86,86,
SCI,93,95,95,94,95,97,
SOC,79,77,79,74,77,78,
PE,96,99,98,97,100,100,
ART,100,96,100,100,98,96,

8th
MATH,85,89,84,86,89,86,
ENG,85,85,85,89,90,89,
SCI,93,94,94,89,90,93,
SOC,74,77,72,73,73,72,
PE,96,100,99,99,99,96,
ART,96,98,100,100,96,98,

9th
MATH,85,88,86,86,88,88,
ENG,90,90,88,87,88,89,
SCI,95,92,95,96,93,96,
SOC,77,74,74,74,72,74,
PE,100,100,96,97,100,97,
ART,96,99,98,97,99,99,

10th
MATH,84,86,87,84,85,87,
ENG,87,88,90,87,90,85,
SCI,97,96,94,98,96,96,
SOC,74,74,72,74,74,71,
PE,100,95,98,98,97,99,
ART,98,96,95,94,99,94,

11th
MATH,91,88,89,88,90,86,
ENG,83,83,87,83,86,83,
SCI,96,100,100,100,100,98,
SOC,70,72,75,70,72,74,
PE,98,96,97,99,100,95,
ART,97,96,94,99,95,99,
