840848,11,

7th
MATH,98,95,98,96,97,97,
ENG,90,91,89,91,92,88,
SCI,87,87,87,86,86,86,
SOC,80,82,81,82,82,82,
PE,97,98,100,99,100,96,
ART,91,92,92,93,94,94,

8th
MATH,97,96,98,95,97,93,
ENG,90,88,89,88,87,86,
SCI,84,83,85,83,81,85,
SOC,85,86,83,83,81,82,
PE,100,100,100,100,100,100,
ART,93,93,93,89,91,92,

9th
MATH,100,99,99,100,97,100,
ENG,86,87,86,84,86,84,
SCI,85,85,81,85,82,83,
SOC,88,84,83,84,83,84,
PE,100,99,100,100,98,100,
ART,87,89,88,87,87,88,

10th
MATH,100,97,100,96,99,96,
ENG,83,87,85,86,86,82,
SCI,85,85,84,85,85,82,
SOC,88,86,84,87,83,83,
PE,100,97,98,100,98,100,
ART,82,83,86,86,84,85,
