714912,11,

7th
MATH,83,82,83,82,83,86,
ENG,87,88,87,88,87,91,
SCI,83,80,82,81,80,83,
SOC,97,99,99,94,94,96,
PE,97,97,100,99,99,98,
ART,90,94,90,92,91,90,

8th
MATH,83,82,81,82,80,81,
ENG,94,91,89,93,93,92,
SCI,80,79,80,80,82,79,
SOC,100,99,99,99,97,98,
PE,100,99,96,98,97,100,
ART,87,91,90,92,92,87,

9th
MATH,78,81,80,80,79,81,
ENG,93,93,91,91,94,92,
SCI,75,79,75,78,79,76,
SOC,99,100,100,99,100,100,
PE,98,96,100,97,100,97,
ART,87,90,86,89,90,88,

10th
MATH,79,81,80,79,79,78,
ENG,91,93,91,90,92,94,
SCI,81,80,78,81,77,80,
SOC,97,95,98,97,94,98,
PE,97,95,99,100,96,100,
ART,91,90,92,91,88,90,
