057597,11,

7th
MATH,74,76,74,71,74,73,
ENG,71,68,70,73,72,72,
SCI,78,78,81,79,83,81,
SOC,100,96,96,99,95,99,
PE,99,94,96,94,94,96,
ART,85,88,85,89,88,90,

8th
MATH,73,73,76,72,72,71,
ENG,72,72,70,72,72,70,
SCI,79,82,82,81,84,79,
SOC,98,95,96,98,100,99,
PE,99,100,98,99,95,98,
ART,91,92,87,91,87,88,

9th
MATH,73,74,75,72,76,73,
ENG,69,72,73,70,69,69,
SCI,82,78,78,82,81,81,
SOC,98,95,93,96,94,95,
PE,93,94,97,98,94,98,
ART,90,86,88,86,88,89,

10th
MATH,71,72,73,74,72,74,
ENG,69,72,69,74,73,72,
SCI,82,83,82,81,78,79,
SOC,98,95,97,94,94,97,
PE,98,99,95,95,94,97,
ART,91,91,89,92,90,91,
