938450,11,

7th
MATH,78,75,74,75,76,77,
ENG,95,96,99,100,98,96,
SCI,74,73,76,72,77,72,
SOC,95,93,94,91,93,94,
PE,98,99,95,100,100,96,
ART,99,96,100,96,98,99,

8th
MATH,70,74,70,71,71,74,
ENG,98,97,99,99,98,100,
SCI,71,73,73,70,70,74,
SOC,93,92,92,94,92,90,
PE,96,99,99,98,98,95,
ART,99,100,100,100,100,100,

9th
MATH,76,79,79,75,76,77,
ENG,94,97,94,95,96,95,
SCI,75,74,74,74,75,71,
SOC,94,95,96,96,92,96,
PE,97,97,97,95,96,99,
ART,97,99,96,98,100,96,

10th
MATH,72,75,72,76,75,75,
ENG,91,91,96,95,94,91,
SCI,74,74,71,74,72,72,
SOC,94,95,96,92,91,91,
PE,97,98,96,99,98,96,
ART,99,95,99,95,97,95,
