665582,12,

7th
MATH,96,91,93,94,93,91,
ENG,93,93,93,95,94,94,
SCI,87,86,86,87,87,84,
SOC,79,78,79,81,79,79,
PE,95,99,100,98,99,100,
ART,87,91,91,90,88,88,

8th
MATH,93,95,93,95,96,95,
ENG,97,95,99,95,98,98,
SCI,89,84,86,87,89,86,
SOC,83,82,83,79,80,82,
PE,99,98,96,100,100,100,
ART,92,91,92,92,92,88,

9th
MATH,91,93,93,95,90,93,
ENG,100,98,100,100,100,100,
SCI,88,86,87,86,86,89,
SOC,78,81,82,82,79,81,
PE,100,100,100,97,100,98,
ART,88,87,90,91,87,87,

10th
MATH,89,94,90,94,89,93,
ENG,97,97,100,99,97,99,
SCI,88,89,84,86,88,84,
SOC,77,76,80,78,79,76,
PE,99,100,100,100,100,99,
ART,89,86,91,89,87,91,

11th
MATH,89,89,92,91,94,92,
ENG,99,99,99,100,100,100,
SCI,83,84,83,86,84,87,
SOC,78,81,78,77,76,80,
PE,100,100,100,100,100,98,
ART,89,86,90,85,89,89,
