005755,12,

7th
MATH,90,91,90,92,92,92,
ENG,72,69,73,72,73,68,
SCI,81,78,81,80,81,80,
SOC,81,82,78,79,78,79,
PE,94,95,97,92,93,92,
ART,86,86,85,86,82,84,

8th
MATH,87,88,85,87,86,85,
ENG,75,71,74,71,74,75,
SCI,78,77,76,78,77,80,
SOC,80,81,80,78,78,81,
PE,96,92,94,97,92,93,
ART,87,82,86,84,85,86,

9th
MATH,92,91,89,91,90,90,
ENG,77,77,76,74,73,74,
SCI,79,75,79,76,76,76,
SOC,78,78,77,82,77,78,
PE,95,97,97,96,95,93,
ART,85,85,87,86,82,85,

10th
MATH,89,89,87,85,86,89,
ENG,77,78,79,80,79,81,
SCI,77,78,81,77,76,78,
SOC,79,79,81,80,78,79,
PE,97,96,97,92,94,96,
ART,83,85,84,87,84,85,

11th
MATH,89,86,86,87,89,85,
ENG,80,77,78,78,77,79,
SCI,81,79,77,76,79,77,
SOC,78,77,78,80,79,79,
PE,93,96,97,95,92,95,
ART,83,86,83,86,84,87,
