707400,12,

7th
MATH,85,84,85,87,85,86,
ENG,93,93,91,93,95,95,
SCI,90,89,91,87,89,87,
SOC,88,85,87,89,90,90,
PE,93,94,96,96,96,94,
ART,90,91,93,93,90,91,

8th
MATH,79,80,80,83,82,80,
ENG,95,92,90,94,90,92,
SCI,84,87,86,88,89,88,
SOC,91,88,87,88,90,88,
PE,97,92,93,94,96,92,
ART,90,90,92,94,93,93,

9th
MATH,79,79,80,77,79,81,
ENG,91,93,94,94,91,90,
SCI,90,86,86,88,87,85,
SOC,88,86,86,86,89,91,
PE,92,94,92,97,94,96,
ART,89,89,90,91,89,91,

10th
MATH,74,73,75,75,77,77,
ENG,94,90,92,94,89,92,
SCI,88,86,84,87,88,86,
SOC,88,88,89,91,88,87,
PE,94,95,92,92,94,95,
ART,89,89,94,89,94,91,

11th
MATH,74,70,71,71,74,71,
ENG,91,93,94,90,89,90,
SCI,83,83,81,86,81,82,
SOC,86,85,88,85,88,86,
PE,95,97,93,95,97,95,
ART,90,91,89,93,93,92,
