237426,11,

7th
MATH,86,84,88,86,87,86,
ENG,90,94,90,92,95,90,
SCI,73,71,68,68,69,68,
SOC,71,71,75,71,74,73,
PE,96,98,98,95,99,97,
ART,90,86,89,88,88,88,

8th
MATH,87,86,83,88,88,88,
ENG,94,96,96,93,94,96,
SCI,68,69,69,65,67,69,
SOC,75,73,75,70,74,72,
PE,96,95,97,96,98,94,
ART,87,89,88,91,91,87,

9th
MATH,87,85,87,87,87,84,
ENG,92,92,94,93,92,92,
SCI,61,63,66,63,64,63,
SOC,70,74,75,72,72,71,
PE,94,97,97,99,94,99,
ART,88,90,88,86,86,89,

10th
MATH,82,84,87,87,86,83,
ENG,92,95,95,96,92,97,
SCI,68,65,68,67,69,64,
SOC,75,72,71,73,74,70,
PE,95,98,99,96,99,99,
ART,89,91,86,90,88,91,
