876875,11,

7th
MATH,89,88,87,86,88,89,
ENG,88,84,84,86,87,87,
SCI,79,82,82,80,78,82,
SOC,78,81,80,83,82,80,
PE,100,96,98,96,100,100,
ART,90,93,90,90,91,92,

8th
MATH,87,85,85,84,82,85,
ENG,85,84,88,89,88,89,
SCI,81,80,82,77,78,78,
SOC,77,79,80,75,77,78,
PE,96,97,98,97,97,97,
ART,90,91,95,91,95,92,

9th
MATH,84,83,83,80,81,83,
ENG,88,89,86,87,87,87,
SCI,79,82,79,81,80,79,
SOC,80,80,82,78,81,78,
PE,96,96,100,99,96,99,
ART,91,93,94,90,93,90,

10th
MATH,82,83,85,86,81,81,
ENG,85,86,88,86,89,89,
SCI,79,77,77,81,80,76,
SOC,84,83,84,84,80,80,
PE,96,100,97,100,99,100,
ART,95,91,93,92,92,91,
