682744,12,

7th
MATH,75,74,74,71,76,74,
ENG,86,86,89,85,89,87,
SCI,94,93,90,94,91,91,
SOC,99,98,95,98,98,99,
PE,98,97,96,96,99,96,
ART,87,89,90,87,87,86,

8th
MATH,74,72,74,70,73,72,
ENG,86,89,90,90,91,88,
SCI,92,93,88,89,91,93,
SOC,99,99,99,99,95,97,
PE,98,99,96,98,99,94,
ART,86,90,90,89,89,85,

9th
MATH,75,72,76,75,76,71,
ENG,91,89,87,89,91,89,
SCI,93,91,95,95,94,93,
SOC,98,98,96,98,100,100,
PE,98,99,97,99,97,97,
ART,86,86,87,86,90,85,

10th
MATH,74,75,74,76,73,76,
ENG,92,94,94,93,92,95,
SCI,91,90,90,88,91,89,
SOC,100,99,100,100,97,100,
PE,97,98,95,99,99,98,
ART,87,87,89,87,84,87,

11th
MATH,77,76,77,73,76,72,
ENG,91,90,91,94,90,89,
SCI,89,87,90,91,91,87,
SOC,99,99,100,100,97,98,
PE,96,97,98,100,96,98,
ART,88,86,87,85,88,83,
