200551,11,

7th
MATH,82,82,79,83,82,84,
ENG,84,86,89,85,88,87,
SCI,80,78,81,82,80,78,
SOC,81,81,77,80,80,81,
PE,97,95,97,94,97,94,
ART,87,87,86,90,89,86,

8th
MATH,80,81,83,84,85,80,
ENG,86,87,87,84,88,85,
SCI,81,81,81,79,81,80,
SOC,81,81,78,80,83,78,
PE,97,96,95,98,94,98,
ART,89,90,85,85,87,86,

9th
MATH,86,82,84,86,82,84,
ENG,84,88,89,89,85,85,
SCI,82,82,85,80,82,82,
SOC,85,83,80,84,84,80,
PE,95,95,96,98,95,97,
ART,91,89,87,90,90,89,

10th
MATH,85,85,80,85,84,81,
ENG,87,89,85,84,85,88,
SCI,83,80,79,78,80,80,
SOC,82,85,82,84,84,87,
PE,94,96,96,99,96,94,
ART,88,90,87,87,87,90,
