502658,11,

7th
MATH,87,89,88,88,90,90,
ENG,74,75,75,77,74,74,
SCI,86,84,83,83,86,86,
SOC,74,79,79,77,74,79,
PE,97,97,98,98,98,97,
ART,79,84,82,82,82,80,

8th
MATH,88,92,89,88,91,92,
ENG,78,75,77,78,78,74,
SCI,82,79,84,79,84,79,
SOC,80,76,79,79,79,76,
PE,97,97,98,94,93,95,
ART,82,79,81,79,82,79,

9th
MATH,89,89,90,89,91,88,
ENG,75,73,72,75,77,77,
SCI,82,85,86,86,82,85,
SOC,75,79,76,75,76,76,
PE,94,94,94,97,97,97,
ART,84,83,84,83,79,84,

10th
MATH,89,87,87,87,92,89,
ENG,75,72,75,72,74,73,
SCI,85,84,86,86,86,86,
SOC,77,74,72,77,72,75,
PE,96,100,95,100,97,100,
ART,80,84,81,83,82,84,
