005207,12,

7th
MATH,83,81,82,81,81,84,
ENG,80,81,81,81,76,81,
SCI,68,70,68,72,72,69,
SOC,77,80,78,79,77,77,
PE,99,96,100,97,100,100,
ART,88,87,84,88,88,87,

8th
MATH,85,86,83,84,85,83,
ENG,83,85,85,83,84,81,
SCI,70,71,72,72,69,69,
SOC,79,78,80,78,80,76,
PE,98,99,96,100,98,98,
ART,87,84,84,87,86,86,

9th
MATH,85,87,87,84,84,83,
ENG,84,88,86,83,87,84,
SCI,71,71,68,71,68,68,
SOC,77,76,77,77,80,81,
PE,100,100,96,96,100,97,
ART,87,88,88,88,88,87,

10th
MATH,89,89,86,87,88,89,
ENG,83,81,81,80,84,85,
SCI,70,68,70,72,69,71,
SOC,80,79,76,78,81,77,
PE,96,100,99,96,96,96,
ART,89,87,88,89,88,87,

11th
MATH,89,87,89,88,91,88,
ENG,78,81,81,79,82,78,
SCI,71,71,71,68,73,68,
SOC,77,79,78,79,78,78,
PE,98,100,96,100,100,96,
ART,84,89,84,87,84,89,
