574926,11,

7th
MATH,72,73,73,70,73,74,
ENG,82,83,82,87,82,82,
SCI,72,76,74,72,74,71,
SOC,86,85,87,82,83,84,
PE,97,96,97,100,95,95,
ART,93,89,92,89,93,91,

8th
MATH,71,73,69,72,74,74,
ENG,79,82,80,81,79,84,
SCI,76,75,72,76,75,75,
SOC,82,82,87,82,86,82,
PE,95,98,95,98,98,98,
ART,92,91,90,89,88,88,

9th
MATH,74,76,77,76,74,77,
ENG,77,79,79,81,77,81,
SCI,74,76,74,76,71,76,
SOC,86,82,81,81,82,82,
PE,96,96,96,100,100,100,
ART,93,93,88,90,92,93,

10th
MATH,71,69,71,70,73,72,
ENG,85,81,84,86,85,85,
SCI,74,73,75,75,74,72,
SOC,83,82,84,80,79,82,
PE,97,100,100,100,100,99,
ART,91,89,90,93,93,92,
