846564,12,

7th
MATH,80,77,77,76,76,76,
ENG,87,88,87,89,89,89,
SCI,75,78,76,77,79,79,
SOC,77,79,81,80,78,81,
PE,97,97,99,100,96,100,
ART,99,99,94,99,97,98,

8th
MATH,75,74,79,79,77,79,
ENG,88,86,91,89,88,91,
SCI,76,74,78,75,79,77,
SOC,76,77,75,78,78,76,
PE,97,100,100,99,98,99,
ART,97,96,96,97,100,100,

9th
MATH,77,79,77,78,74,79,
ENG,87,90,86,87,91,86,
SCI,78,74,77,76,79,76,
SOC,77,75,79,76,74,79,
PE,100,100,99,97,98,99,
ART,99,98,97,95,98,100,

10th
MATH,81,80,80,81,82,81,
ENG,90,86,88,89,90,88,
SCI,75,75,75,76,75,79,
SOC,78,78,75,78,79,76,
PE,99,100,99,99,98,100,
ART,97,97,93,98,98,94,

11th
MATH,75,78,76,75,74,73,
ENG,90,86,87,86,88,86,
SCI,75,79,79,76,77,78,
SOC,75,76,76,74,77,76,
PE,100,100,100,100,100,97,
ART,93,92,91,93,92,96,
