000801

7th
MATH,81,78,79,77,82,80,
ENG,86,85,85,89,87,84,
SCI,84,79,79,82,82,82,
SOC,73,74,73,69,71,71,
PE,94,96,92,95,96,95,
ART,92,91,92,92,91,93,

8th
MATH,78,79,82,83,81,78,
ENG,84,86,85,84,84,88,
SCI,85,81,82,85,86,81,
SOC,69,73,72,70,70,72,
PE,94,93,97,97,95,97,
ART,96,93,92,95,92,93,

9th
MATH,81,81,79,79,79,79,
ENG,85,89,84,85,88,84,
SCI,85,86,84,86,85,85,
SOC,74,74,73,74,71,73,
PE,97,94,92,92,94,97,
ART,92,95,96,94,95,92,

10th
MATH,81,83,81,82,81,80,
ENG,88,86,87,88,87,85,
SCI,85,84,83,86,87,84,
SOC,73,69,72,70,73,73,
PE,97,96,94,95,96,95,
ART,91,92,92,91,91,91,

11th
MATH,81,83,83,81,81,82,
ENG,87,85,89,87,89,85,
SCI,87,89,88,88,87,87,
SOC,73,73,72,70,72,73,
PE,94,94,95,94,97,92,
ART,93,94,96,95,94,92,

12th
MATH,80,79,78,79,76,79,
ENG,89,86,89,87,88,85,
SCI,87,90,88,86,85,90,
SOC,70,74,73,72,72,72,
PE,96,92,97,92,94,93,
ART,91,96,93,94,96,93,
