735148,11,

7th
MATH,88,85,90,90,90,90,
ENG,94,93,96,92,92,97,
SCI,96,92,96,95,96,93,
SOC,86,87,84,85,87,84,
PE,97,92,95,95,92,95,
ART,96,94,94,94,98,96,

8th
MATH,89,90,88,87,85,89,
ENG,92,91,92,95,91,94,
SCI,97,92,94,92,95,95,
SOC,85,85,86,87,90,85,
PE,96,98,95,93,94,97,
ART,100,97,97,96,97,99,

9th
MATH,88,87,85,88,90,86,
ENG,94,97,94,94,96,95,
SCI,94,94,92,95,96,95,
SOC,88,86,87,85,89,89,
PE,96,91,92,92,96,92,
ART,99,100,100,98,96,96,

10th
MATH,90,88,88,88,88,87,
ENG,92,93,97,92,95,92,
SCI,93,96,94,94,94,95,
SOC,88,85,89,88,87,87,
PE,93,90,89,92,90,89,
ART,98,97,95,93,97,96,
