730636,11,

7th
MATH,96,100,97,99,100,99,
ENG,79,77,78,75,78,79,
SCI,99,96,97,96,96,98,
SOC,74,74,76,76,73,73,
PE,97,100,96,96,100,100,
ART,85,84,87,85,84,83,

8th
MATH,99,97,97,99,96,98,
ENG,82,80,79,83,79,82,
SCI,98,95,98,96,97,96,
SOC,75,76,71,76,75,74,
PE,97,99,96,96,98,96,
ART,83,85,83,85,86,83,

9th
MATH,100,100,98,99,97,97,
ENG,78,80,79,79,82,78,
SCI,96,94,95,96,96,94,
SOC,74,74,71,72,70,70,
PE,95,97,99,99,100,95,
ART,86,84,86,85,87,83,

10th
MATH,100,98,96,100,96,99,
ENG,82,82,78,81,82,78,
SCI,97,97,95,95,99,95,
SOC,69,69,69,74,71,69,
PE,100,96,98,98,98,100,
ART,84,85,85,84,87,84,
