286146,11,

7th
MATH,82,84,81,82,81,81,
ENG,84,88,88,84,88,84,
SCI,82,81,84,85,81,81,
SOC,68,68,72,72,72,69,
PE,99,98,97,100,99,100,
ART,82,81,78,81,80,80,

8th
MATH,80,83,80,80,80,78,
ENG,78,78,78,78,79,78,
SCI,81,82,83,83,79,83,
SOC,69,70,70,72,70,70,
PE,100,96,95,100,96,99,
ART,79,83,82,82,82,84,

9th
MATH,74,76,75,75,75,77,
ENG,76,81,80,77,80,77,
SCI,80,77,80,79,80,77,
SOC,72,73,73,70,71,71,
PE,100,99,97,95,97,96,
ART,82,82,77,78,82,78,

10th
MATH,72,70,73,71,74,75,
ENG,77,75,78,80,76,78,
SCI,83,83,80,82,79,80,
SOC,73,72,73,73,73,72,
PE,99,98,100,96,97,98,
ART,78,74,78,79,76,78,
