152161,11,

7th
MATH,72,75,73,72,73,71,
ENG,91,91,92,92,88,89,
SCI,83,83,82,82,80,83,
SOC,74,73,76,74,75,72,
PE,99,99,98,95,97,99,
ART,88,85,86,84,87,88,

8th
MATH,73,69,71,72,71,71,
ENG,86,86,91,87,87,87,
SCI,81,78,78,79,78,81,
SOC,71,74,71,73,72,72,
PE,92,92,96,94,97,96,
ART,88,84,88,87,87,84,

9th
MATH,69,66,66,71,67,71,
ENG,84,86,85,87,84,88,
SCI,76,81,77,80,81,78,
SOC,71,72,68,68,68,68,
PE,95,93,92,92,91,94,
ART,88,87,84,86,84,88,

10th
MATH,71,72,68,68,72,70,
ENG,89,87,87,90,87,87,
SCI,71,73,76,75,76,73,
SOC,65,65,62,64,63,64,
PE,91,89,89,90,94,91,
ART,88,87,88,89,88,89,
