491435,11,

7th
MATH,88,86,86,86,84,84,
ENG,91,90,89,90,88,92,
SCI,82,83,84,81,81,81,
SOC,80,79,76,80,78,75,
PE,97,94,97,97,94,94,
ART,83,83,81,80,83,83,

8th
MATH,89,90,86,88,85,86,
ENG,88,91,88,89,92,92,
SCI,84,81,81,81,84,83,
SOC,81,79,83,82,78,82,
PE,93,95,98,95,96,95,
ART,85,85,82,84,84,85,

9th
MATH,89,89,88,88,91,89,
ENG,91,87,87,90,92,87,
SCI,80,84,82,85,83,85,
SOC,78,77,77,75,74,79,
PE,92,92,94,97,94,96,
ART,80,85,85,80,80,84,

10th
MATH,88,88,91,92,88,91,
ENG,91,89,91,88,88,91,
SCI,80,85,82,84,81,85,
SOC,82,81,83,79,82,83,
PE,94,94,93,92,97,95,
ART,81,80,83,82,83,84,
