287727,11,

7th
MATH,96,100,100,95,97,95,
ENG,78,78,75,79,75,75,
SCI,89,91,94,90,90,90,
SOC,80,80,84,85,85,81,
PE,96,98,97,94,96,96,
ART,94,95,98,97,98,98,

8th
MATH,100,96,100,100,95,95,
ENG,74,78,75,77,79,79,
SCI,93,91,94,91,93,93,
SOC,81,79,76,78,79,76,
PE,95,96,94,94,94,93,
ART,95,95,93,95,93,91,

9th
MATH,98,98,97,97,99,98,
ENG,74,77,74,78,75,75,
SCI,87,88,91,89,91,87,
SOC,80,79,77,81,79,78,
PE,89,92,94,92,90,94,
ART,93,92,93,95,95,93,

10th
MATH,100,100,99,100,97,95,
ENG,72,70,69,70,71,72,
SCI,88,89,91,86,88,86,
SOC,82,84,81,84,80,83,
PE,90,92,92,91,88,92,
ART,95,92,94,94,95,93,
