517119,12,

7th
MATH,96,95,95,94,96,97,
ENG,86,84,82,83,84,82,
SCI,80,80,76,76,79,80,
SOC,91,90,87,91,87,89,
PE,94,98,98,94,97,99,
ART,91,94,93,91,93,94,

8th
MATH,98,100,100,97,97,100,
ENG,86,81,83,82,86,81,
SCI,80,83,79,79,82,83,
SOC,90,86,91,89,87,86,
PE,97,94,98,95,96,96,
ART,90,89,93,94,92,91,

9th
MATH,98,99,100,99,100,100,
ENG,83,81,86,84,83,84,
SCI,75,79,79,80,75,79,
SOC,93,90,93,93,91,89,
PE,97,96,93,92,92,92,
ART,88,89,92,92,87,90,

10th
MATH,98,100,96,98,98,97,
ENG,83,81,86,85,81,85,
SCI,77,78,75,73,76,74,
SOC,89,89,87,87,90,89,
PE,98,97,97,95,97,95,
ART,85,89,90,88,89,88,

11th
MATH,97,98,95,96,99,98,
ENG,84,86,84,83,85,81,
SCI,82,81,80,79,82,77,
SOC,86,87,87,84,89,89,
PE,91,93,92,95,93,93,
ART,85,86,87,87,87,90,
